id,hub,zcta,state,latitude,longitude,predicted_pressure,predicted_risk,owner_households,renter_households,owner_yoy_pct,renter_yoy_pct,housing_units_yoy_pct,median_rent_usd
71040-2024,ZCTA 71040,71040,US,32.783708,-92.998142,135.58405956813573,STOCKOUT_RISK,1791,756,8.22,5.0,2.37,717.0
35034-2024,ZCTA 35034,35034,US,32.897994,-87.281501,135.58253482837372,STOCKOUT_RISK,1082,431,0.65,4.61,1.23,722.0
50131-2024,ZCTA 50131,50131,US,41.696757,-93.720808,135.57871789695392,STOCKOUT_RISK,6653,2708,-4.74,1.23,-1.53,1338.0
45113-2024,ZCTA 45113,45113,US,39.399914,-83.985809,135.57693812302054,STOCKOUT_RISK,1308,209,-3.04,32.28,0.81,1079.0
79720-2024,ZCTA 79720,79720,US,32.199985,-101.504819,135.57483248361675,STOCKOUT_RISK,8007,3571,3.57,-0.72,0.38,1032.0
22727-2024,ZCTA 22727,22727,US,38.407594,-78.295292,135.57332203303736,STOCKOUT_RISK,1671,639,-0.77,3.57,-0.32,1192.0
44621-2024,ZCTA 44621,44621,US,40.432127,-81.288171,135.57189830425065,STOCKOUT_RISK,1170,586,1.12,-4.4,-1.41,862.0
36527-2024,ZCTA 36527,36527,US,30.702075,-87.881866,135.5707710914737,STOCKOUT_RISK,5602,1764,7.11,1.61,6.64,1432.0
29080-2024,ZCTA 29080,29080,US,34.012164,-80.085577,135.57071773886855,STOCKOUT_RISK,869,182,-3.34,28.17,2.0,825.0
43136-2024,ZCTA 43136,43136,US,39.801631,-82.815387,135.57039685401594,STOCKOUT_RISK,582,125,-5.37,20.19,-1.67,1985.0
79602-2024,ZCTA 79602,79602,US,32.335677,-99.667488,135.56999855646194,STOCKOUT_RISK,7571,2430,1.99,8.39,1.92,1211.0
55944-2024,ZCTA 55944,55944,US,43.989516,-92.718009,135.56874100467547,STOCKOUT_RISK,2733,352,1.11,30.37,3.53,1089.0
17067-2024,ZCTA 17067,17067,US,40.390423,-76.315048,135.56589128269215,STOCKOUT_RISK,4633,1507,3.62,2.87,4.09,1236.0
04973-2024,ZCTA 04973,4973,US,44.368252,-69.186292,135.56504499778023,STOCKOUT_RISK,598,62,8.53,31.91,9.32,940.0
64644-2024,ZCTA 64644,64644,US,39.739066,-93.970808,135.55774175775497,STOCKOUT_RISK,842,325,-10.23,15.25,-7.32,685.0
58647-2024,ZCTA 58647,58647,US,46.518902,-102.936294,135.55440319469517,STOCKOUT_RISK,382,119,-2.55,16.67,-0.84,843.0
46140-2024,ZCTA 46140,46140,US,39.801973,-85.772071,135.55415306237063,STOCKOUT_RISK,13436,4740,5.45,-1.25,2.39,1154.0
68651-2024,ZCTA 68651,68651,US,41.228224,-97.570129,135.54881662398486,STOCKOUT_RISK,405,128,7.14,5.79,1.79,528.0
76012-2024,ZCTA 76012,76012,US,32.75513,-97.139242,135.54774147282856,STOCKOUT_RISK,7076,3491,2.03,-8.06,-0.8,1442.0
10708-2024,ZCTA 10708,10708,US,40.938267,-73.829922,135.5470296404055,STOCKOUT_RISK,7211,2338,1.25,1.52,0.25,2234.0
54747-2024,ZCTA 54747,54747,US,44.394958,-91.500452,135.5440975834467,STOCKOUT_RISK,725,390,-3.46,-4.88,-5.2,916.0
40409-2024,ZCTA 40409,40409,US,37.369158,-84.434908,135.54254496764753,STOCKOUT_RISK,951,451,-5.37,2.73,-0.37,757.0
46111-2024,ZCTA 46111,46111,US,39.541991,-86.367394,135.5421243421766,STOCKOUT_RISK,147,41,5.76,7.89,1.08,587.0
35058-2024,ZCTA 35058,35058,US,34.236831,-86.730183,135.53901023108645,STOCKOUT_RISK,3260,1123,4.82,2.46,5.57,940.0
40403-2024,ZCTA 40403,40403,US,37.570691,-84.263754,135.53787412349817,STOCKOUT_RISK,7432,2982,4.41,-1.36,3.15,834.0
50112-2024,ZCTA 50112,50112,US,41.7334,-92.712678,135.53630690530227,STOCKOUT_RISK,3209,1462,-1.87,-1.35,0.14,894.0
91364-2024,ZCTA 91364,91364,US,34.154803,-118.594816,135.53535539029207,STOCKOUT_RISK,7204,2962,2.13,-6.41,-0.9,2700.0
06883-2024,ZCTA 06883,6883,US,41.227413,-73.367061,135.53188955344515,STOCKOUT_RISK,3459,109,-0.46,47.3,-0.6,3501.0
51016-2024,ZCTA 51016,51016,US,42.471834,-95.805254,135.52942654920065,STOCKOUT_RISK,330,78,-9.34,27.87,-4.34,970.0
94028-2024,ZCTA 94028,94028,US,37.374883,-122.212675,135.5259757958256,STOCKOUT_RISK,2161,476,-2.66,17.53,0.9,3501.0
47561-2024,ZCTA 47561,47561,US,38.863906,-87.438312,135.52435248278812,STOCKOUT_RISK,472,201,17.12,-8.64,-0.55,688.0
46124-2024,ZCTA 46124,46124,US,39.371013,-85.947876,135.5240569281421,STOCKOUT_RISK,2031,934,7.18,-7.98,1.54,850.0
77336-2024,ZCTA 77336,77336,US,30.069576,-95.106699,135.52378454564118,STOCKOUT_RISK,3630,1014,6.42,8.57,3.93,1612.0
53811-2024,ZCTA 53811,53811,US,42.541192,-90.525122,135.51708186237224,STOCKOUT_RISK,879,389,1.27,-1.02,1.07,930.0
33410-2024,ZCTA 33410,33410,US,26.845662,-80.08735,135.5168613852373,STOCKOUT_RISK,11177,4273,0.81,0.78,-0.54,2259.0
62635-2024,ZCTA 62635,62635,US,40.296538,-89.465729,135.51669545577383,STOCKOUT_RISK,226,69,12.44,-2.82,8.79,889.0
83641-2024,ZCTA 83641,83641,US,43.350004,-116.635708,135.51623280681832,STOCKOUT_RISK,1132,263,8.53,10.97,9.02,1107.0
43001-2024,ZCTA 43001,43001,US,40.088034,-82.61393,135.5162012893642,STOCKOUT_RISK,983,149,1.44,27.35,4.77,1230.0
32034-2024,ZCTA 32034,32034,US,30.601794,-81.481799,135.51556301358795,STOCKOUT_RISK,15320,3174,1.56,20.55,4.02,1605.0
46767-2024,ZCTA 46767,46767,US,41.46153,-85.574108,135.51205692046653,STOCKOUT_RISK,2240,792,1.45,4.9,2.27,866.0
33547-2024,ZCTA 33547,33547,US,27.789984,-82.135805,135.50813408293823,STOCKOUT_RISK,7900,1789,-1.9,17.85,0.52,2218.0
32327-2024,ZCTA 32327,32327,US,30.181534,-84.302685,135.50784925377502,STOCKOUT_RISK,9161,1945,2.2,18.17,3.34,1113.0
19054-2024,ZCTA 19054,19054,US,40.170692,-74.816584,135.50700969600368,STOCKOUT_RISK,5141,1445,-0.87,7.51,0.69,1654.0
41073-2024,ZCTA 41073,41073,US,39.101248,-84.477492,135.50569140082854,STOCKOUT_RISK,1923,822,3.61,-4.42,2.33,1265.0
28806-2024,ZCTA 28806,28806,US,35.569645,-82.616787,135.50470491235873,STOCKOUT_RISK,9953,6651,2.58,-8.27,3.99,1239.0
36371-2024,ZCTA 36371,36371,US,31.329961,-85.546258,135.50234962896445,STOCKOUT_RISK,165,50,5.77,8.7,6.75,961.0
88310-2024,ZCTA 88310,88310,US,32.735184,-106.040383,135.50134401589045,STOCKOUT_RISK,10072,5281,3.09,-4.54,0.98,894.0
40862-2024,ZCTA 40862,40862,US,37.017552,-82.856157,135.49968658310556,STOCKOUT_RISK,140,73,6.06,-6.41,-0.81,657.0
49098-2024,ZCTA 49098,49098,US,42.163885,-86.239986,135.4994776399191,STOCKOUT_RISK,1772,645,3.57,10.07,3.46,917.0
57362-2024,ZCTA 57362,57362,US,44.469468,-99.071406,135.49571656530955,STOCKOUT_RISK,561,305,7.06,-7.01,0.2,553.0
98620-2024,ZCTA 98620,98620,US,45.870446,-120.779305,135.4922769784619,STOCKOUT_RISK,2312,1024,-2.45,-0.29,1.87,900.0
25419-2024,ZCTA 25419,25419,US,39.58287,-77.885066,135.49116329223742,STOCKOUT_RISK,4230,985,1.83,14.8,3.79,1267.0
60518-2024,ZCTA 60518,60518,US,41.598842,-88.919741,135.4858418841039,STOCKOUT_RISK,981,484,-4.48,-1.43,-4.47,1003.0
43832-2024,ZCTA 43832,43832,US,40.27335,-81.578178,135.48523545896265,STOCKOUT_RISK,2061,985,0.34,-3.05,0.0,814.0
46072-2024,ZCTA 46072,46072,US,40.28526,-86.068828,135.48129564643122,STOCKOUT_RISK,2841,962,1.07,6.65,0.55,837.0
36604-2024,ZCTA 36604,36604,US,30.682299,-88.068365,135.48124335986438,STOCKOUT_RISK,2230,1548,6.55,-8.78,-0.4,915.0
95246-2024,ZCTA 95246,95246,US,38.249708,-120.488857,135.47917972750258,STOCKOUT_RISK,547,77,13.72,22.22,9.54,1297.0
22835-2024,ZCTA 22835,22835,US,38.670431,-78.455301,135.4786314912792,STOCKOUT_RISK,3635,1526,1.31,5.53,-2.32,891.0
04530-2024,ZCTA 04530,4530,US,43.887983,-69.826721,135.47584851803086,STOCKOUT_RISK,3698,1704,-0.59,-0.23,-0.37,1053.0
77523-2024,ZCTA 77523,77523,US,29.766302,-94.865759,135.46982712751876,STOCKOUT_RISK,8489,1954,5.28,10.21,6.83,1702.0
30735-2024,ZCTA 30735,30735,US,34.602883,-84.882661,135.46910842807264,STOCKOUT_RISK,1487,587,-11.8,14.2,-4.22,845.0
05744-2024,ZCTA 05744,5744,US,43.694013,-73.080457,135.46760454715195,STOCKOUT_RISK,107,114,-15.08,2.7,-15.18,796.0
77586-2024,ZCTA 77586,77586,US,29.581848,-95.038739,135.46636171535238,STOCKOUT_RISK,7391,2557,3.52,2.16,1.29,1445.0
28306-2024,ZCTA 28306,28306,US,34.958495,-78.896848,135.4653477643263,STOCKOUT_RISK,10463,5451,1.93,-8.14,-1.66,1150.0
18403-2024,ZCTA 18403,18403,US,41.508988,-75.534939,135.4624157773316,STOCKOUT_RISK,2357,694,10.14,4.68,8.3,953.0
98340-2024,ZCTA 98340,98340,US,47.910095,-122.57106,135.4622110791992,STOCKOUT_RISK,1094,191,-12.48,40.44,-3.45,2379.0
33149-2024,ZCTA 33149,33149,US,25.714412,-80.163587,135.46028902749765,STOCKOUT_RISK,3291,1654,-5.27,8.18,-2.71,3501.0
40216-2024,ZCTA 40216,40216,US,38.18614,-85.83878,135.45981463296533,STOCKOUT_RISK,11465,5877,-2.25,-4.64,-1.88,945.0
74084-2024,ZCTA 74084,74084,US,36.528019,-96.333939,135.45716085387147,STOCKOUT_RISK,164,42,1.23,20.0,1.64,789.0
29546-2024,ZCTA 29546,29546,US,33.883845,-79.349409,135.45704352507695,STOCKOUT_RISK,780,343,6.27,0.59,-1.99,671.0
00745-2024,ZCTA 00745,745,US,18.352176,-65.810929,135.45623891035703,STOCKOUT_RISK,12393,5007,2.17,10.6,2.51,585.0
81144-2024,ZCTA 81144,81144,US,37.553535,-106.139482,135.45303629671903,STOCKOUT_RISK,1881,898,-1.26,-3.96,-0.2,941.0
43920-2024,ZCTA 43920,43920,US,40.677227,-80.594299,135.45070003922697,STOCKOUT_RISK,6056,2772,-0.44,1.28,-1.49,782.0
92694-2024,ZCTA 92694,92694,US,33.514854,-117.58052,135.44690313838586,STOCKOUT_RISK,8914,3001,1.54,-0.83,2.12,3454.0
38626-2024,ZCTA 38626,38626,US,34.51998,-90.433941,135.44669059494908,STOCKOUT_RISK,375,93,-4.09,30.99,-8.32,798.0
06483-2024,ZCTA 06483,6483,US,41.385466,-73.083641,135.44478406622068,STOCKOUT_RISK,4735,1643,2.11,-0.42,1.79,1608.0
04353-2024,ZCTA 04353,4353,US,44.198014,-69.619689,135.43562734979668,STOCKOUT_RISK,839,78,-8.61,50.0,-7.37,895.0
97364-2024,ZCTA 97364,97364,US,44.998839,-123.986967,135.43524346047226,STOCKOUT_RISK,181,73,57.39,-10.98,14.43,962.0
66025-2024,ZCTA 66025,66025,US,38.891903,-95.08334,135.42902775450952,STOCKOUT_RISK,2224,694,4.27,2.51,4.51,1215.0
66763-2024,ZCTA 66763,66763,US,37.463236,-94.697764,135.4248942167812,STOCKOUT_RISK,1087,403,12.53,-7.14,14.42,778.0
53061-2024,ZCTA 53061,53061,US,43.945427,-88.120654,135.42193613713147,STOCKOUT_RISK,1749,526,3.25,8.01,2.13,785.0
11590-2024,ZCTA 11590,11590,US,40.755182,-73.574338,135.41665977087052,STOCKOUT_RISK,11699,3556,-0.09,3.49,0.7,2170.0
62034-2024,ZCTA 62034,62034,US,38.754873,-89.972216,135.41525123827148,STOCKOUT_RISK,4436,1828,9.42,-9.1,3.84,1106.0
30427-2024,ZCTA 30427,30427,US,31.922904,-81.962449,135.40950818421675,STOCKOUT_RISK,2986,1164,6.68,1.93,3.01,755.0
19512-2024,ZCTA 19512,19512,US,40.350632,-75.679126,135.40863799249013,STOCKOUT_RISK,4785,1751,1.98,-0.34,2.68,1226.0
05464-2024,ZCTA 05464,5464,US,44.677814,-72.814778,135.40833969059304,STOCKOUT_RISK,862,373,7.62,0.81,-1.18,1186.0
28580-2024,ZCTA 28580,28580,US,35.453325,-77.679362,135.40818764539682,STOCKOUT_RISK,2316,1318,0.35,-6.86,-2.57,830.0
02760-2024,ZCTA 02760,2760,US,41.972567,-71.334375,135.40462722379837,STOCKOUT_RISK,8880,3350,2.93,-3.49,0.62,1497.0
37074-2024,ZCTA 37074,37074,US,36.426041,-86.1529,135.40453895634278,STOCKOUT_RISK,2215,932,-3.57,2.76,0.92,846.0
71269-2024,ZCTA 71269,71269,US,32.440635,-91.793784,135.40225985035704,STOCKOUT_RISK,2802,1473,1.41,-3.6,-0.26,909.0
08691-2024,ZCTA 08691,8691,US,40.208319,-74.600928,135.40066857468597,STOCKOUT_RISK,5130,1729,-3.81,5.56,-2.5,1954.0
43566-2024,ZCTA 43566,43566,US,41.491623,-83.756052,135.3973836930094,STOCKOUT_RISK,2773,687,4.09,11.35,5.43,1408.0
48174-2024,ZCTA 48174,48174,US,42.236686,-83.391656,135.39611790365308,STOCKOUT_RISK,9171,3191,1.36,4.73,2.13,1058.0
94599-2024,ZCTA 94599,94599,US,38.399483,-122.380238,135.3953559587905,STOCKOUT_RISK,1007,484,1.41,-5.84,3.87,2376.0
74002-2024,ZCTA 74002,74002,US,36.561392,-96.144457,135.39359475008646,STOCKOUT_RISK,512,165,1.19,13.01,0.63,715.0
39056-2024,ZCTA 39056,39056,US,32.373552,-90.350592,135.39286702683407,STOCKOUT_RISK,7024,3156,-2.55,-0.16,-1.49,1120.0
50111-2024,ZCTA 50111,50111,US,41.691918,-93.80184,135.39145434364764,STOCKOUT_RISK,4510,1782,1.85,-3.2,0.85,1251.0
56320-2024,ZCTA 56320,56320,US,45.466744,-94.402886,135.39099233576044,STOCKOUT_RISK,2705,684,0.22,16.52,-0.08,1390.0
35242-2024,ZCTA 35242,35242,US,33.424611,-86.670867,135.38904613189752,STOCKOUT_RISK,17551,6427,1.14,0.93,0.73,1472.0
56621-2024,ZCTA 56621,56621,US,47.397973,-95.414062,135.38695492469523,STOCKOUT_RISK,1336,410,0.53,16.81,-0.23,755.0
81641-2024,ZCTA 81641,81641,US,40.109264,-107.818214,135.38635246570246,STOCKOUT_RISK,1204,433,9.55,4.34,-1.84,989.0
83204-2024,ZCTA 83204,83204,US,42.805005,-112.523931,135.385587319707,STOCKOUT_RISK,5079,2533,0.89,-7.18,1.17,814.0
31824-2024,ZCTA 31824,31824,US,32.05791,-84.520625,135.38444538423974,STOCKOUT_RISK,290,120,-21.62,27.66,-10.72,580.0
11777-2024,ZCTA 11777,11777,US,40.956068,-73.066659,135.3844154049104,STOCKOUT_RISK,2770,931,2.82,-0.32,4.16,2359.0
39730-2024,ZCTA 39730,39730,US,33.843635,-88.565615,135.38193857929457,STOCKOUT_RISK,3294,1375,-2.14,6.75,-0.18,728.0
98284-2024,ZCTA 98284,98284,US,48.546832,-122.135222,135.38032563726426,STOCKOUT_RISK,7867,2906,5.39,-3.04,1.45,1556.0
91773-2024,ZCTA 91773,91773,US,34.107485,-117.808752,135.37907534251426,STOCKOUT_RISK,8677,3327,-0.01,-4.94,-0.49,2278.0
77630-2024,ZCTA 77630,77630,US,30.066254,-93.870098,135.378243994549,STOCKOUT_RISK,7543,3575,4.36,-2.43,2.7,1145.0
39470-2024,ZCTA 39470,39470,US,30.822939,-89.568872,135.37661018060007,STOCKOUT_RISK,3874,786,1.07,24.37,0.6,897.0
15943-2024,ZCTA 15943,15943,US,40.474825,-78.835526,135.37084721823945,STOCKOUT_RISK,1205,503,4.15,2.03,2.18,738.0
49783-2024,ZCTA 49783,49783,US,46.416901,-84.289054,135.37071230948425,STOCKOUT_RISK,5365,2619,3.97,-2.17,-0.3,795.0
85336-2024,ZCTA 85336,85336,US,32.508771,-114.743963,135.3658543246928,STOCKOUT_RISK,1497,938,3.24,-17.57,-5.84,750.0
70380-2024,ZCTA 70380,70380,US,29.752074,-91.103597,135.36520362450713,STOCKOUT_RISK,5491,2477,-4.49,6.72,-0.21,883.0
98673-2024,ZCTA 98673,98673,US,45.680823,-120.95157,135.36450850419698,STOCKOUT_RISK,103,50,-11.21,4.17,-2.92,817.0
43554-2024,ZCTA 43554,43554,US,41.658421,-84.563491,135.35400705803983,STOCKOUT_RISK,623,307,-4.45,-0.65,-7.15,694.0
65775-2024,ZCTA 65775,65775,US,36.701055,-91.856335,135.35303980494191,STOCKOUT_RISK,7007,3260,4.44,-4.37,1.85,814.0
08846-2024,ZCTA 08846,8846,US,40.574625,-74.498259,135.3489187833858,STOCKOUT_RISK,4227,1491,4.58,-2.23,1.68,1416.0
35176-2024,ZCTA 35176,35176,US,33.48179,-86.502441,135.34617263754365,STOCKOUT_RISK,208,94,6.12,-10.48,0.33,964.0
20176-2024,ZCTA 20176,20176,US,39.180323,-77.533459,135.34420435899042,STOCKOUT_RISK,13087,3633,1.17,6.51,2.43,2223.0
95667-2024,ZCTA 95667,95667,US,38.733395,-120.791347,135.3440175475587,STOCKOUT_RISK,11270,3705,3.39,3.23,2.91,1395.0
96746-2024,ZCTA 96746,96746,US,22.092807,-159.3525,135.34255415352698,STOCKOUT_RISK,4540,2129,-2.16,-1.07,-1.88,2063.0
61277-2024,ZCTA 61277,61277,US,41.613582,-89.930578,135.34203525854443,STOCKOUT_RISK,893,274,4.57,10.93,0.38,801.0
17552-2024,ZCTA 17552,17552,US,40.108352,-76.51092,135.33948875642068,STOCKOUT_RISK,6001,2367,0.28,-1.46,-0.36,1360.0
73013-2024,ZCTA 73013,73013,US,35.61699,-97.500777,135.33909477475328,STOCKOUT_RISK,16664,5251,0.14,5.44,0.11,1547.0
33584-2024,ZCTA 33584,33584,US,28.005455,-82.294337,135.33894588748586,STOCKOUT_RISK,7881,2581,4.29,2.42,1.99,1502.0
18202-2024,ZCTA 18202,18202,US,40.954433,-76.045987,135.33095701034765,STOCKOUT_RISK,3906,1457,6.08,1.46,1.95,1125.0
01436-2024,ZCTA 01436,1436,US,42.602059,-72.087015,135.33059810885868,STOCKOUT_RISK,1015,312,3.26,5.05,5.26,1123.0
85255-2024,ZCTA 85255,85255,US,33.668188,-111.822512,135.33051168858333,STOCKOUT_RISK,14490,5339,1.19,1.17,1.51,2483.0
00704-2024,ZCTA 00704,704,US,17.973168,-66.229011,135.32779238168345,STOCKOUT_RISK,1981,637,3.99,14.57,2.62,653.0
54005-2024,ZCTA 54005,54005,US,45.228602,-92.230101,135.3252526921459,STOCKOUT_RISK,977,240,-0.31,17.65,1.89,969.0
39154-2024,ZCTA 39154,39154,US,32.225111,-90.444671,135.32322004199443,STOCKOUT_RISK,3015,439,5.53,27.62,5.29,763.0
03574-2024,ZCTA 03574,3574,US,44.260435,-71.609204,135.32178056174124,STOCKOUT_RISK,811,260,-4.7,19.27,-1.14,1174.0
56044-2024,ZCTA 56044,56044,US,44.564707,-93.956838,135.32100969817864,STOCKOUT_RISK,716,145,7.03,15.08,8.07,964.0
78221-2024,ZCTA 78221,78221,US,29.29864,-98.483115,135.3196071284719,STOCKOUT_RISK,9310,3954,1.56,-0.33,1.35,1228.0
17241-2024,ZCTA 17241,17241,US,40.181041,-77.406793,135.31829307354283,STOCKOUT_RISK,3312,1002,-1.69,11.58,1.27,1079.0
95843-2024,ZCTA 95843,95843,US,38.715329,-121.363675,135.31415396502143,STOCKOUT_RISK,10435,4584,3.92,-9.48,0.47,2180.0
14011-2024,ZCTA 14011,14011,US,42.830557,-78.299751,135.3130735251937,STOCKOUT_RISK,1781,498,2.77,10.18,4.03,821.0
01080-2024,ZCTA 01080,1080,US,42.185727,-72.361558,135.3123135280818,STOCKOUT_RISK,639,352,8.31,-15.59,1.91,1125.0
72454-2024,ZCTA 72454,72454,US,36.406778,-90.202659,135.30579719132703,STOCKOUT_RISK,1284,661,5.16,-4.89,7.06,739.0
16001-2024,ZCTA 16001,16001,US,40.910025,-79.945191,135.30559887641357,STOCKOUT_RISK,12247,5653,0.02,-1.99,-0.42,851.0
06118-2024,ZCTA 06118,6118,US,41.748711,-72.609519,135.30406789225472,STOCKOUT_RISK,8042,3060,1.02,-0.03,0.15,1353.0
60060-2024,ZCTA 60060,60060,US,42.270135,-88.039316,135.30253123900056,STOCKOUT_RISK,9996,3546,1.11,-0.14,1.15,1572.0
93270-2024,ZCTA 93270,93270,US,35.942448,-119.058349,135.30199417001742,STOCKOUT_RISK,1069,508,-0.83,-3.42,-0.06,1059.0
81140-2024,ZCTA 81140,81140,US,37.299115,-106.161365,135.29969003242616,STOCKOUT_RISK,564,206,-3.75,9.57,-0.35,718.0
26847-2024,ZCTA 26847,26847,US,38.963742,-79.137226,135.29561274099052,STOCKOUT_RISK,1654,653,4.22,5.83,6.05,630.0
01527-2024,ZCTA 01527,1527,US,42.192246,-71.777649,135.29272250526367,STOCKOUT_RISK,4202,1370,7.47,-0.87,3.86,1623.0
28384-2024,ZCTA 28384,28384,US,34.79156,-78.94141,135.28243055517066,STOCKOUT_RISK,2554,1076,-2.26,4.57,-1.81,817.0
33331-2024,ZCTA 33331,33331,US,26.060462,-80.369595,135.2816335801335,STOCKOUT_RISK,6506,1367,-1.03,14.78,1.75,2832.0
39063-2024,ZCTA 39063,39063,US,33.116674,-89.897489,135.2809157493381,STOCKOUT_RISK,683,385,3.17,0.79,-1.04,486.0
55721-2024,ZCTA 55721,55721,US,47.22127,-93.683167,135.28029914033982,STOCKOUT_RISK,1296,200,3.68,32.45,2.55,763.0
37777-2024,ZCTA 37777,37777,US,35.822632,-84.052409,135.27130193553583,STOCKOUT_RISK,3946,1573,2.02,1.48,1.83,822.0
29569-2024,ZCTA 29569,29569,US,34.03263,-78.911584,135.26857000713895,STOCKOUT_RISK,5211,1885,18.51,-6.36,7.32,786.0
79088-2024,ZCTA 79088,79088,US,34.575464,-101.691958,135.26852357778407,STOCKOUT_RISK,1055,708,-6.8,-2.48,-1.73,771.0
27871-2024,ZCTA 27871,27871,US,35.802069,-77.260565,135.26825444108422,STOCKOUT_RISK,1099,506,-5.01,8.58,-3.16,782.0
33763-2024,ZCTA 33763,33763,US,28.0029,-82.743429,135.26644618352307,STOCKOUT_RISK,7325,2796,1.51,3.44,-0.7,1497.0
21639-2024,ZCTA 21639,21639,US,38.958732,-75.782499,135.26644408702387,STOCKOUT_RISK,1259,484,4.83,0.62,1.38,1107.0
74523-2024,ZCTA 74523,74523,US,34.251959,-95.602314,135.26624490518475,STOCKOUT_RISK,1717,657,1.06,7.88,1.67,688.0
17025-2024,ZCTA 17025,17025,US,40.294091,-76.974475,135.2649171628476,STOCKOUT_RISK,5487,2035,0.15,0.69,0.05,1170.0
26175-2024,ZCTA 26175,26175,US,39.537188,-80.974755,135.25885589808573,STOCKOUT_RISK,982,237,-1.7,22.8,-0.07,738.0
68663-2024,ZCTA 68663,68663,US,41.311214,-97.701007,135.2530977702699,STOCKOUT_RISK,320,58,-1.54,28.89,-2.69,871.0
20602-2024,ZCTA 20602,20602,US,38.583248,-76.894703,135.24891962738337,STOCKOUT_RISK,6731,3315,-6.37,-4.47,-5.15,1837.0
63369-2024,ZCTA 63369,63369,US,38.938392,-90.776429,135.24757694970398,STOCKOUT_RISK,735,324,8.09,-11.96,1.04,1294.0
28376-2024,ZCTA 28376,28376,US,35.04681,-79.241396,135.2469198281872,STOCKOUT_RISK,11469,4402,4.46,-1.17,2.09,1131.0
93737-2024,ZCTA 93737,93737,US,36.753614,-119.645581,135.24315089689836,STOCKOUT_RISK,1920,168,1.86,33.33,2.34,2263.0
58730-2024,ZCTA 58730,58730,US,48.860175,-103.308172,135.24085184149206,STOCKOUT_RISK,453,182,6.84,4.6,5.45,900.0
00725-2024,ZCTA 00725,725,US,18.220689,-66.03958,135.24077621155473,STOCKOUT_RISK,19852,10912,-0.69,-1.98,4.23,584.0
64465-2024,ZCTA 64465,64465,US,39.550388,-94.288484,135.23697979625206,STOCKOUT_RISK,1035,408,-10.16,11.78,-3.01,857.0
68875-2024,ZCTA 68875,68875,US,41.523113,-98.685407,135.23553525582298,STOCKOUT_RISK,218,54,11.22,12.5,11.25,578.0
50530-2024,ZCTA 50530,50530,US,42.270283,-94.039586,135.23377930674985,STOCKOUT_RISK,336,136,1.2,3.82,0.94,523.0
63775-2024,ZCTA 63775,63775,US,37.711303,-89.877458,135.23295026893175,STOCKOUT_RISK,4756,1642,4.23,5.73,1.44,932.0
06763-2024,ZCTA 06763,6763,US,41.694323,-73.209998,135.2325500094817,STOCKOUT_RISK,847,101,1.44,42.25,-0.3,1204.0
71973-2024,ZCTA 71973,71973,US,34.285151,-94.302667,135.22622528037775,STOCKOUT_RISK,306,125,-1.61,11.61,-2.71,629.0
35586-2024,ZCTA 35586,35586,US,33.874497,-88.140445,135.22371501629206,STOCKOUT_RISK,1074,336,14.74,11.26,4.77,553.0
66839-2024,ZCTA 66839,66839,US,38.217399,-95.748127,135.22048344211672,STOCKOUT_RISK,1063,535,-3.36,-0.56,-0.16,876.0
24055-2024,ZCTA 24055,24055,US,36.762073,-80.000609,135.2198275979073,STOCKOUT_RISK,4095,1259,3.02,13.22,1.32,580.0
92316-2024,ZCTA 92316,92316,US,34.057066,-117.391179,135.2191750292223,STOCKOUT_RISK,5973,2299,7.85,-7.04,3.07,1484.0
45742-2024,ZCTA 45742,45742,US,39.287076,-81.730393,135.2111465423477,STOCKOUT_RISK,1073,202,-3.59,26.25,-2.48,1063.0
61441-2024,ZCTA 61441,61441,US,40.330188,-90.28171,135.2099146434737,STOCKOUT_RISK,287,80,0.0,15.94,0.47,1115.0
99403-2024,ZCTA 99403,99403,US,46.375542,-117.2903,135.20807578101955,STOCKOUT_RISK,6316,2427,1.43,0.46,0.97,1036.0
13844-2024,ZCTA 13844,13844,US,42.605699,-75.689554,135.20716943514617,STOCKOUT_RISK,176,32,4.14,23.08,4.45,1600.0
12571-2024,ZCTA 12571,12571,US,42.003049,-73.809806,135.20662728786516,STOCKOUT_RISK,3411,845,3.8,11.48,4.96,1402.0
76945-2024,ZCTA 76945,76945,US,31.87304,-100.604685,135.2024494646134,STOCKOUT_RISK,574,276,0.53,7.39,-1.65,442.0
18077-2024,ZCTA 18077,18077,US,40.570065,-75.237115,135.1929227226978,STOCKOUT_RISK,753,187,2.31,13.33,3.77,1133.0
46774-2024,ZCTA 46774,46774,US,41.089207,-84.972367,135.19116419433965,STOCKOUT_RISK,5729,1603,4.51,7.37,3.64,1014.0
75656-2024,ZCTA 75656,75656,US,33.011304,-94.572161,135.18994368464595,STOCKOUT_RISK,1407,514,2.25,6.42,-0.41,885.0
33782-2024,ZCTA 33782,33782,US,27.859631,-82.708145,135.18976134657296,STOCKOUT_RISK,7108,2449,1.72,3.64,2.53,1879.0
60476-2024,ZCTA 60476,60476,US,41.569483,-87.601709,135.18815534783653,STOCKOUT_RISK,652,167,1.56,12.84,4.95,1107.0
69025-2024,ZCTA 69025,69025,US,40.620868,-100.50948,135.1862621594975,STOCKOUT_RISK,240,153,-2.04,-6.71,-4.59,595.0
